document_number,publication_date,agency_id,agency,subagency,title,abstract,type,excerpts,raw_name,slug,url,html_url,pdf_url,public_inspection_pdf_url,json_url,parent_id
2018-07803,2018-04-13,497,Treasury Department,,Government Securities: Call for Large Position Reports,"The U.S. Department of the Treasury (``Department'' or ``Treasury'') called for the submission of Large Position Reports by those entities whose positions in the 2\1/4\% Treasury Notes of November 2027 equaled or exceeded $4.58 billion as of January 12, 2018.",Notice,The U.S. Department of the Treasury (``Department'' or ``Treasury'') called for the submission of Large Position Reports by those entities whose positions in the 2\1/4\% Treasury Notes of November 2027 equaled or exceeded $4.58 billion as of January...,DEPARTMENT OF THE TREASURY,treasury-department,https://www.federalregister.gov/agencies/treasury-department,https://www.federalregister.gov/documents/2018/04/13/2018-07803/government-securities-call-for-large-position-reports,https://www.gpo.gov/fdsys/pkg/FR-2018-04-13/pdf/2018-07803.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07803.pdf?1523459719,https://www.federalregister.gov/api/v1/agencies/497.json,
2018-07645,2018-04-13,520,Veterans Affairs Department,,Advisory Committee on Prosthetics and Special-Disabilities Programs; Notice of Meeting,,Notice,,DEPARTMENT OF VETERANS AFFAIRS,veterans-affairs-department,https://www.federalregister.gov/agencies/veterans-affairs-department,https://www.federalregister.gov/documents/2018/04/13/2018-07645/advisory-committee-on-prosthetics-and-special-disabilities-programs-notice-of-meeting,https://www.gpo.gov/fdsys/pkg/FR-2018-04-13/pdf/2018-07645.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07645.pdf?1523537120,https://www.federalregister.gov/api/v1/agencies/520.json,
2018-07864,2018-04-13,538,Executive Office of the President,,Maintaining Enhanced Vetting Capabilities and Processes for Detecting Attempted Entry Into the United States by Terrorists or Other Public-Safety Threats,,Presidential Document,,EXECUTIVE OFFICE OF THE PRESIDENT,executive-office-of-the-president,https://www.federalregister.gov/agencies/executive-office-of-the-president,https://www.federalregister.gov/documents/2018/04/13/2018-07864/maintaining-enhanced-vetting-capabilities-and-processes-for-detecting-attempted-entry-into-the,https://www.gpo.gov/fdsys/pkg/FR-2018-04-13/pdf/2018-07864.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07864.pdf?1523537137,https://www.federalregister.gov/api/v1/agencies/538.json,
2018-07874,2018-04-13,538,Executive Office of the President,,Reducing Poverty in America by Promoting Opportunity and Economic Mobility,,Presidential Document,,EXECUTIVE OFFICE OF THE PRESIDENT,executive-office-of-the-president,https://www.federalregister.gov/agencies/executive-office-of-the-president,https://www.federalregister.gov/documents/2018/04/13/2018-07874/reducing-poverty-in-america-by-promoting-opportunity-and-economic-mobility,https://www.gpo.gov/fdsys/pkg/FR-2018-04-13/pdf/2018-07874.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07874.pdf?1523537137,https://www.federalregister.gov/api/v1/agencies/538.json,
2018-07962,2018-04-13,538,Executive Office of the President,,Ending ``Catch and Release'' at the Border of the United States and Directing Other Enhancements to Immigration Enforcement,,Presidential Document,,EXECUTIVE OFFICE OF THE PRESIDENT,executive-office-of-the-president,https://www.federalregister.gov/agencies/executive-office-of-the-president,https://www.federalregister.gov/documents/2018/04/13/2018-07962/ending-catch-and-release-at-the-border-of-the-united-states-and-directing-other-enhancements-to,https://www.gpo.gov/fdsys/pkg/FR-2018-04-13/pdf/2018-07962.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07962.pdf?1523546121,https://www.federalregister.gov/api/v1/agencies/538.json,
2018-07541,2018-04-12,492,Transportation Department,Federal Aviation Administration,"Airworthiness Directives; Safran Helicopter Engines, S.A., Turboshaft Engines","We are adopting a new airworthiness directive (AD) for certain Safran Helicopter Engines, S.A., Arrius 2B1, 2B1A, 2B2, and 2K1 turboshaft engines. This AD requires inspecting the power turbine wheel (PTW) assembly and replacing the PTW if the turbine blade dampers are found missing. This AD was prompted by the manufacturer reporting a number of PTW assemblies may have been assembled without the blade dampers. We are issuing this AD to address the unsafe condition on these products.",Rule,"We are adopting a new airworthiness directive (AD) for certain Safran Helicopter Engines, S.A., Arrius 2B1, 2B1A, 2B2, and 2K1 turboshaft engines. This AD requires inspecting the power turbine wheel (PTW) assembly and replacing the PTW if the turbine...",DEPARTMENT OF TRANSPORTATION,transportation-department,https://www.federalregister.gov/agencies/transportation-department,https://www.federalregister.gov/documents/2018/04/12/2018-07541/airworthiness-directives-safran-helicopter-engines-sa-turboshaft-engines,https://www.gpo.gov/fdsys/pkg/FR-2018-04-12/pdf/2018-07541.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07541.pdf?1523450721,https://www.federalregister.gov/api/v1/agencies/492.json,
2018-07540,2018-04-12,492,Transportation Department,Federal Aviation Administration,Airworthiness Directives; Austro Engine GmbH Engines,We are adopting a new airworthiness directive (AD) for all Austro Engine GmbH model E4 and E4P diesel piston engines. This AD requires replacement of the waste gate controller and the control rod circlip. This AD was prompted by reports of broken or disconnected turbocharger waste gate control rods on some engines. We are issuing this AD to address the unsafe condition on these products.,Rule,We are adopting a new airworthiness directive (AD) for all Austro Engine GmbH model E4 and E4P diesel piston engines. This AD requires replacement of the waste gate controller and the control rod circlip. This AD was prompted by reports of broken or...,DEPARTMENT OF TRANSPORTATION,transportation-department,https://www.federalregister.gov/agencies/transportation-department,https://www.federalregister.gov/documents/2018/04/12/2018-07540/airworthiness-directives-austro-engine-gmbh-engines,https://www.gpo.gov/fdsys/pkg/FR-2018-04-12/pdf/2018-07540.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07540.pdf?1523450721,https://www.federalregister.gov/api/v1/agencies/492.json,
2018-07624,2018-04-12,227,Homeland Security Department,U.S. Customs and Border Protection,CBP Decision No. 18-04; Definition of Importer Security Filing Importer,"This final rule adopts a proposed amendment to expand the definition of an Importer Security Filing (ISF) Importer, the party that is responsible for filing the ISF, for certain types of shipments. The changes are necessary to ensure that the definition of ISF Importer includes parties that have a commercial interest in the cargo and the best access to the required information.",Rule,"This final rule adopts a proposed amendment to expand the definition of an Importer Security Filing (ISF) Importer, the party that is responsible for filing the ISF, for certain types of shipments. The changes are necessary to ensure that the...",DEPARTMENT OF HOMELAND SECURITY,homeland-security-department,https://www.federalregister.gov/agencies/homeland-security-department,https://www.federalregister.gov/documents/2018/04/12/2018-07624/cbp-decision-no-18-04-definition-of-importer-security-filing-importer,https://www.gpo.gov/fdsys/pkg/FR-2018-04-12/pdf/2018-07624.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07624.pdf?1523450734,https://www.federalregister.gov/api/v1/agencies/227.json,
2018-07074,2018-04-12,476,State Department,,"Repeal of Benefits for Hostages in Iraq, Kuwait, or Lebanon","In accordance with Executive Order 13771 of January 30, 2017, which addresses agency review of existing regulations, including those that may be outmoded or ineffective, the State Department is repealing the regulations on Benefits for Hostages in Iraq, Kuwait, or Lebanon. The current regulations, which relate to hostage benefits for U.S. nationals in Iraq, Kuwait, or Lebanon were established in 1990, and are outdated as the program funding has been eliminated.",Rule,"In accordance with Executive Order 13771 of January 30, 2017, which addresses agency review of existing regulations, including those that may be outmoded or ineffective, the State Department is repealing the regulations on Benefits for Hostages in...",DEPARTMENT OF STATE,state-department,https://www.federalregister.gov/agencies/state-department,https://www.federalregister.gov/documents/2018/04/12/2018-07074/repeal-of-benefits-for-hostages-in-iraq-kuwait-or-lebanon,https://www.gpo.gov/fdsys/pkg/FR-2018-04-12/pdf/2018-07074.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07074.pdf?1523450717,https://www.federalregister.gov/api/v1/agencies/476.json,
2018-07627,2018-04-12,227,Homeland Security Department,Coast Guard,Special Local Regulations; Marine Events Within the Captain of the Port Zone Columbia River,The Coast Guard will enforce special local regulations at various locations in the Sector Columbia River Captain of the Port zone. This action is necessary to provide for the safety of life on these navigable waters during marine events. These regulations prohibit persons and vessels from being in the regulated area unless authorized by the Captain of the Port Sector Columbia River or a designated representative.,Rule,The Coast Guard will enforce special local regulations at various locations in the Sector Columbia River Captain of the Port zone. This action is necessary to provide for the safety of life on these navigable waters during marine events. These...,DEPARTMENT OF HOMELAND SECURITY,homeland-security-department,https://www.federalregister.gov/agencies/homeland-security-department,https://www.federalregister.gov/documents/2018/04/12/2018-07627/special-local-regulations-marine-events-within-the-captain-of-the-port-zone-columbia-river,https://www.gpo.gov/fdsys/pkg/FR-2018-04-12/pdf/2018-07627.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07627.pdf?1523450734,https://www.federalregister.gov/api/v1/agencies/227.json,
2018-07549,2018-04-12,227,Homeland Security Department,Coast Guard,"Drawbridge Operation Regulation; Sloop Channel, Nassau, NY","The Coast Guard has issued a temporary deviation from the operating schedule that governs the Wantagh Parkway Bridge, mile 15.4 and the Meadowbrook State Parkway Bridge, mile 12.8, both across Sloop Channel, at Nassau, New York. This temporary deviation is necessary to facilitate public safety during a public event, the Jones Beach State Park U.S. Navy Blue Angels Show. This deviation allows the bridges to remain in the closed position during the public event.",Rule,"The Coast Guard has issued a temporary deviation from the operating schedule that governs the Wantagh Parkway Bridge, mile 15.4 and the Meadowbrook State Parkway Bridge, mile 12.8, both across Sloop Channel, at Nassau, New York. This temporary...",DEPARTMENT OF HOMELAND SECURITY,homeland-security-department,https://www.federalregister.gov/agencies/homeland-security-department,https://www.federalregister.gov/documents/2018/04/12/2018-07549/drawbridge-operation-regulation-sloop-channel-nassau-ny,https://www.gpo.gov/fdsys/pkg/FR-2018-04-12/pdf/2018-07549.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07549.pdf?1523450722,https://www.federalregister.gov/api/v1/agencies/227.json,
