document_number,publication_date,agency_id,agency,subagency,title,abstract,type,excerpts,raw_name,slug,url,html_url,pdf_url,public_inspection_pdf_url,json_url,parent_id
2018-09076,2018-04-30,227,Homeland Security Department,Federal Emergency Management Agency,Final Flood Hazard Determinations,"Flood hazard determinations, which may include additions or modifications of Base Flood Elevations (BFEs), base flood depths, Special Flood Hazard Area (SFHA) boundaries or zone designations, or regulatory floodways on the Flood Insurance Rate Maps (FIRMs) and where applicable, in the supporting Flood Insurance Study (FIS) reports have been made final for the communities listed in the table below. The FIRM and FIS report are the basis of the floodplain management measures that a community is required either to adopt or to show evidence of having in effect in order to qualify or remain qualified for participation in the Federal Emergency Management Agency's (FEMA's) National Flood Insurance Program (NFIP). In addition, the FIRM and FIS report are used by insurance agents and others to calculate appropriate flood insurance premium rates for buildings and the contents of those buildings.",Notice,"Flood hazard determinations, which may include additions or modifications of Base Flood Elevations (BFEs), base flood depths, Special Flood Hazard Area (SFHA) boundaries or zone designations, or regulatory floodways on the Flood Insurance Rate Maps...",DEPARTMENT OF HOMELAND SECURITY,homeland-security-department,https://www.federalregister.gov/agencies/homeland-security-department,https://www.federalregister.gov/documents/2018/04/30/2018-09076/final-flood-hazard-determinations,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-09076.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09076.pdf?1524833130,https://www.federalregister.gov/api/v1/agencies/227.json,
2018-09013,2018-04-30,227,Homeland Security Department,U.S. Citizenship and Immigration Services,Agency Information Collection Activities; Revision of a Currently Approved Collection: Application To Extend/Change Nonimmigrant Status,"The Department of Homeland Security (DHS), U.S. Citizenship and Immigration Services (USCIS) will be submitting the following information collection request to the Office of Management and Budget (OMB) for review and clearance in accordance with the Paperwork Reduction Act of 1995. The purpose of this notice is to allow an additional 30 days for public comments.",Notice,"The Department of Homeland Security (DHS), U.S. Citizenship and Immigration Services (USCIS) will be submitting the following information collection request to the Office of Management and Budget (OMB) for review and clearance in accordance with the...",DEPARTMENT OF HOMELAND SECURITY,homeland-security-department,https://www.federalregister.gov/agencies/homeland-security-department,https://www.federalregister.gov/documents/2018/04/30/2018-09013/agency-information-collection-activities-revision-of-a-currently-approved-collection-application-to,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-09013.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09013.pdf?1524833123,https://www.federalregister.gov/api/v1/agencies/227.json,
2018-09019,2018-04-30,253,Interior Department,Fish and Wildlife Service,"Final Environmental Impact Statement, Final Habitat Conservation Plan; Yolo County, California","We, the U.S. Fish and Wildlife Service, announce the availability of a joint final environmental impact statement and final environmental impact report (final EIS/EIR) under the National Environmental Policy Act of 1967, as amended. We also announce the availability of the final habitat conservation plan (HCP) and California natural community conservation plan. These documents were prepared in support of a permit application submitted to us under the Endangered Species Act of 1973, as amended. We will use these documents to inform our decision regarding issuance of the permit.",Notice,"We, the U.S. Fish and Wildlife Service, announce the availability of a joint final environmental impact statement and final environmental impact report (final EIS/EIR) under the National Environmental Policy Act of 1967, as amended. We also announce...",DEPARTMENT OF THE INTERIOR,interior-department,https://www.federalregister.gov/agencies/interior-department,https://www.federalregister.gov/documents/2018/04/30/2018-09019/final-environmental-impact-statement-final-habitat-conservation-plan-yolo-county-california,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-09019.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09019.pdf?1524833123,https://www.federalregister.gov/api/v1/agencies/253.json,
2018-08997,2018-04-30,253,Interior Department,Indian Affairs Bureau,Proclaiming Certain Lands as Reservation for the Spokane Tribe of the Spokane Reservation,"This notice informs the public that the Principal Deputy Assistant Secretary--Indian Affairs, exercising the authority of the Assistant Secretary--Indian Affairs, proclaimed approximately 145 acres, more or less, an addition to the reservation of the Spokane Tribe of the Spokane Reservation on March 12, 2018.",Notice,"This notice informs the public that the Principal Deputy Assistant Secretary--Indian Affairs, exercising the authority of the Assistant Secretary--Indian Affairs, proclaimed approximately 145 acres, more or less, an addition to the reservation of the...",DEPARTMENT OF THE INTERIOR,interior-department,https://www.federalregister.gov/agencies/interior-department,https://www.federalregister.gov/documents/2018/04/30/2018-08997/proclaiming-certain-lands-as-reservation-for-the-spokane-tribe-of-the-spokane-reservation,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-08997.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-08997.pdf?1524833119,https://www.federalregister.gov/api/v1/agencies/253.json,
2018-08996,2018-04-30,253,Interior Department,Indian Affairs Bureau,"Proclaiming Certain Lands as Reservation for the Pueblo of Pojoaque, New Mexico","This notice informs the public that the Principal Deputy Assistant Secretary--Indian Affairs, exercising the authority of the Assistant Secretary--Indian Affairs, proclaimed approximately 323.763 acres, more or less, an addition to the reservation of the Pueblo of Pojoaque, New Mexico on March 12, 2018.",Notice,"This notice informs the public that the Principal Deputy Assistant Secretary--Indian Affairs, exercising the authority of the Assistant Secretary--Indian Affairs, proclaimed approximately 323.763 acres, more or less, an addition to the reservation of...",DEPARTMENT OF THE INTERIOR,interior-department,https://www.federalregister.gov/agencies/interior-department,https://www.federalregister.gov/documents/2018/04/30/2018-08996/proclaiming-certain-lands-as-reservation-for-the-pueblo-of-pojoaque-new-mexico,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-08996.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-08996.pdf?1524833119,https://www.federalregister.gov/api/v1/agencies/253.json,
2018-09017,2018-04-30,253,Interior Department,Land Management Bureau,Filing of Plats of Survey: Alaska,"The plats of survey of lands described in this notice are scheduled to be officially filed in the Bureau of Land Management (BLM), Alaska State Office, Anchorage, Alaska. The surveys, which were executed at the request of the BLM, are necessary for the management of these lands.",Notice,"The plats of survey of lands described in this notice are scheduled to be officially filed in the Bureau of Land Management (BLM), Alaska State Office, Anchorage, Alaska. The surveys, which were executed at the request of the BLM, are necessary for the...",DEPARTMENT OF THE INTERIOR,interior-department,https://www.federalregister.gov/agencies/interior-department,https://www.federalregister.gov/documents/2018/04/30/2018-09017/filing-of-plats-of-survey-alaska,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-09017.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09017.pdf?1524833123,https://www.federalregister.gov/api/v1/agencies/253.json,
2018-08998,2018-04-30,253,Interior Department,National Park Service,"Notice of Availability of the Draft Transportation Plan and Environmental Impact Statement for Acadia National Park, Maine","The National Park Service (NPS) announces the availability of the Draft Transportation Plan and Environmental Impact Statement (Draft Plan/EIS) for Acadia National Park. The purpose of the Transportation Plan is to determine how best to provide safe and efficient transportation and a variety of high quality experiences to visitors within Acadia National Park while ensuring the protection of park resources and values. The Draft Plan/EIS describes four alternatives for consideration, including a no-action alternative.",Notice,The National Park Service (NPS) announces the availability of the Draft Transportation Plan and Environmental Impact Statement (Draft Plan/EIS) for Acadia National Park. The purpose of the Transportation Plan is to determine how best to provide safe...,DEPARTMENT OF THE INTERIOR,interior-department,https://www.federalregister.gov/agencies/interior-department,https://www.federalregister.gov/documents/2018/04/30/2018-08998/notice-of-availability-of-the-draft-transportation-plan-and-environmental-impact-statement-for,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-08998.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-08998.pdf?1524833120,https://www.federalregister.gov/api/v1/agencies/253.json,
2018-09062,2018-04-30,268,Justice Department,Prisons Bureau,Annual Determination of Average Cost of Incarceration,"This Notice publishes the annual determination of average cost of incarceration for the Fiscal Years (FY) 2016 and 2017. The fee to cover the average cost of incarceration for Federal inmates was $34,704.12 ($94.82 per day) in FY 2016 and $36,299.25 ($99.45 per day) in FY 2017. The average annual cost to confine an inmate in a Residential Re-entry Center was $29,166.54 ($79.69 per day) for FY 2016 and $32,309.80 ($88.52 per day) for FY 2017.",Notice,"This Notice publishes the annual determination of average cost of incarceration for the Fiscal Years (FY) 2016 and 2017. The fee to cover the average cost of incarceration for Federal inmates was $34,704.12 ($94.82 per day) in FY 2016 and $36,299.25...",DEPARTMENT OF JUSTICE,justice-department,https://www.federalregister.gov/agencies/justice-department,https://www.federalregister.gov/documents/2018/04/30/2018-09062/annual-determination-of-average-cost-of-incarceration,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-09062.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09062.pdf?1524833129,https://www.federalregister.gov/api/v1/agencies/268.json,
2018-09071,2018-04-30,409,Postal Regulatory Commission,,New Postal Products,"The Commission is noticing a recent Postal Service filing for the Commission's consideration concerning negotiated service agreements. This notice informs the public of the filing, invites public comment, and takes other administrative steps.",Notice,"The Commission is noticing a recent Postal Service filing for the Commission's consideration concerning negotiated service agreements. This notice informs the public of the filing, invites public comment, and takes other administrative steps.",POSTAL REGULATORY COMMISSION,postal-regulatory-commission,https://www.federalregister.gov/agencies/postal-regulatory-commission,https://www.federalregister.gov/documents/2018/04/30/2018-09071/new-postal-products,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-09071.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09071.pdf?1524833131,https://www.federalregister.gov/api/v1/agencies/409.json,
2018-09001,2018-04-30,410,Postal Service,,Product Change-Priority Mail and First-Class Package Service Negotiated Service Agreement,The Postal Service gives notice of filing a request with the Postal Regulatory Commission to add a domestic shipping services contract to the list of Negotiated Service Agreements in the Mail Classification Schedule's Competitive Products List.,Notice,The Postal Service gives notice of filing a request with the Postal Regulatory Commission to add a domestic shipping services contract to the list of Negotiated Service Agreements in the Mail Classification Schedule's Competitive Products List.,POSTAL SERVICE,postal-service,https://www.federalregister.gov/agencies/postal-service,https://www.federalregister.gov/documents/2018/04/30/2018-09001/product-change-priority-mail-and-first-class-package-service-negotiated-service-agreement,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-09001.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09001.pdf?1524833120,https://www.federalregister.gov/api/v1/agencies/410.json,
